ID,Age,Income,Employment_Years,Married,Dependents,Loan_Amount,Loan_Term,Credit_Score,Existing_Loans,Debt_to_Income,Payment_History,Purpose_loan,Loan_Approval
598152210,63,62362.69133,4.950230447,0,4,253340.9731,20,596.8637182,0,0.017361799,1,Home,1
598142211,45,18774.16412,8.745198503,1,3,200766.6153,30,767.1489716,3,0.135367922,1,Home,0
598132212,28,43323.96311,9.466580924,1,2,44960.82067,7,850,3,0.353636494,1,Business,1
598122213,19,70052.20646,10.54156478,0,2,246881.0888,10,733.5486743,1,0.253190932,1,Debt_Consolidation,1
598112214,62,56459.47542,10.83628201,1,2,338523.2601,10,669.5060441,1,0.284853584,1,Home,1
598102215,39,47816.06585,2.717092822,0,1,94835.20006,15,465.7268513,1,0.055895927,1,Personal,0
598092216,59,83330.81121,12.79265981,1,4,134082.4274,3,669.2298379,2,0.122157305,1,Education,1
598082217,25,41841.0173,2.928924956,1,4,64876.93763,15,730.8762821,1,0,1,Personal,1
598072218,54,120251.2162,7.555437045,1,4,213453.3757,20,842.684382,1,0.435585683,1,Business,1
598062219,26,54281.62434,5.353821497,0,1,122522.0365,5,630.2905149,2,0.166441727,0,Education,1
598052220,60,62756.68796,5.724885804,1,0,79761.01156,20,660.1122244,2,0.076916294,1,Debt_Consolidation,1
598042221,68,63532.6281,10.01319978,0,2,118144.1708,10,575.440256,2,0.025277159,1,Home,1
598032222,28,56347.82946,12.61932508,0,4,248174.2057,5,645.9087889,2,0.114952059,1,Business,1
598022223,44,81317.0094,11.32678394,1,3,243562.2543,7,622.4356352,0,0.191368295,0,Business,1
598012224,65,8220.502935,7.545900833,0,1,186343.2895,10,824.941885,1,0.532377745,1,Education,1
598002225,52,37679.26007,0.711119561,1,1,125664.3632,30,692.3172299,4,0.42357009,1,Home,0
597992226,67,0,6.597457077,1,0,175945.7751,7,629.1131472,0,0.489990807,1,Education,0
597982227,63,53589.93611,10.98714768,1,2,71315.34526,10,777.5128526,1,0.229542014,1,Debt_Consolidation,1
597972228,35,76812.99246,7.885170498,1,1,129583.3371,20,668.7887476,0,0.471950059,0,Personal,1
597962229,45,54581.58714,8.917365594,1,3,278227.9425,30,666.2066684,0,0.255211697,0,Education,1
597952230,36,39821.50043,13.52800408,1,1,130337.706,30,812.793616,1,0.131577756,1,Debt_Consolidation,1
597942231,43,70836.82079,6.029282003,1,1,221349.9455,3,765.6074965,0,0.271823367,1,Personal,1
597932232,62,79269.22016,9.664079672,0,3,1000,30,766.8610335,0,0.564856072,1,Debt_Consolidation,1
597922233,54,38264.1813,10.00251478,1,1,195190.1524,7,719.7972125,0,0.559181277,1,Education,1
597912234,64,70365.63498,20.01590963,1,1,188047.4989,10,682.3030666,1,0.402577857,1,Home,1
597902235,46,74544.47399,2.989480377,0,2,110633.0576,30,632.5433443,1,0.170118663,1,Home,1
597892236,30,63827.54982,8.632378377,0,3,155233.5527,10,792.1826292,2,0.273289571,1,Education,1
597882237,32,41661.42092,10.17311204,1,0,98439.25302,3,688.5058114,1,0.07821375,1,Personal,0
597872238,53,18631.79309,19.00695356,1,3,1000,15,749.9282941,2,0.632328105,1,Home,0
597862239,23,51523.04066,14.10235562,1,4,189619.557,30,643.2654848,4,0.405853955,1,Business,0
597852240,62,64987.68316,8.309720175,1,1,137381.8347,5,834.8056188,0,0.447733359,1,Personal,1
597842241,24,88460.38802,6.204334889,1,4,129387.5716,3,525.360908,1,0.114115523,1,Business,1
597832242,41,71707.88962,6.400117353,1,4,227356.193,20,748.4597103,1,0.376460959,1,Education,1
597822243,47,54616.28288,13.47325408,0,4,208419.9135,7,407.2940157,2,0.352992551,0,Education,0
597812244,41,52802.67484,11.94060902,0,3,174500.3191,20,640.9956629,3,0.282984526,1,Personal,0
597802245,60,47943.19474,7.133892843,1,3,114050.0217,3,618.5681601,1,0.223128076,1,Debt_Consolidation,1
597792246,31,110715.7231,13.91909529,0,3,125518.678,3,847.9304444,2,0.502063634,1,Personal,1
597782247,53,25529.91739,12.85443456,1,1,179391.4972,10,782.9783008,1,0.413066207,1,Debt_Consolidation,1
597772248,46,79599.19128,5.019817251,0,0,161097.666,10,720.1505746,0,0.040712865,1,Personal,1
597762249,33,81174.92719,6.13628878,1,1,39378.69902,20,759.1066936,0,0.503571135,1,Debt_Consolidation,1
597752250,48,34861.99964,8.429081598,1,4,210485.6666,10,576.7815322,1,0.500775408,1,Business,0
597742251,24,85305.61059,5.04890131,1,3,309635.0826,20,653.2307063,1,0.184710257,1,Debt_Consolidation,1
597732252,22,77189.1088,4.709116562,0,2,155131.8983,20,711.6538428,0,0.379527649,1,Business,1
597722253,64,114712.4747,10.05214944,1,3,62898.9847,20,659.2963953,1,0.692809323,0,Personal,1
597712254,60,43767.24062,7.299094032,0,1,136868.6137,10,751.0841979,4,0.095416233,1,Debt_Consolidation,1
597702255,41,59708.4911,8.317017554,1,0,44080.60294,20,771.588246,1,0.388031252,0,Education,1
597692256,29,38155.13447,2.135911064,0,4,1000,30,497.3830754,4,0.102444946,1,Home,0
597682257,28,69029.99359,11.54468226,1,3,138954.7629,7,766.7271992,2,0.513153306,1,Education,1
597672258,35,76929.54217,4.289579525,0,3,125831.9135,5,520.0970722,1,0.376314194,1,Debt_Consolidation,1
597662259,58,90411.49445,22.47342065,0,3,44737.57373,30,766.8149379,2,0.462475203,1,Business,1
597652260,18,47900.32209,7.674308321,0,0,100275.7529,5,815.9203191,1,0.420537721,1,Personal,1
597642261,69,72437.13143,10.03905007,0,1,66542.69413,3,850,3,0.595859019,0,Home,1
597632262,20,89481.48337,15.67404903,0,2,130933.8262,3,695.0076053,2,0.016187057,1,Personal,1
597622263,51,36136.26723,0,0,0,107392.9836,20,571.543455,0,0.283827752,1,Home,1
597612264,49,87701.07146,3.834027987,0,4,278308.1833,20,742.7596319,4,0.186551192,1,Education,1
597602265,46,54015.57871,5.549107459,1,3,142496.5267,5,792.3336942,0,0.27536398,1,Debt_Consolidation,1
597592266,48,78257.09548,7.54887701,0,2,1000,5,626.8775431,0,0.244081019,1,Debt_Consolidation,1
597582267,44,51870.93169,9.633447327,0,1,227667.3801,30,736.8183197,2,0.331178955,1,Debt_Consolidation,1
597572268,57,63176.71433,3.758564028,0,2,156474.9764,15,669.0230822,0,0.032513714,1,Business,1
597562269,67,68467.45922,13.696357,1,4,202736.7237,3,547.2838967,1,0.213411892,1,Education,1
597552270,38,91427.56952,15.11645974,1,4,166966.9711,20,850,0,0.526805571,1,Debt_Consolidation,1
597542271,68,27466.41183,6.754303769,0,4,1000,30,711.0875799,1,0.361867939,1,Home,1
597532272,46,95455.96957,6.094617728,0,4,64940.42531,5,584.6496427,1,0.339500158,0,Debt_Consolidation,1
597522273,21,41253.79474,0,1,3,172257.938,30,850,2,0.37939367,1,Debt_Consolidation,1
597512274,55,56035.74769,9.592531993,0,4,126246.9051,30,584.5886773,0,0.147803132,0,Business,0
597502275,66,37155.16621,16.66726733,0,2,61424.62437,7,850,1,0.486506421,1,Personal,1
597492276,67,74959.95019,9.071412459,1,3,87869.39196,10,771.0510355,2,0.351579382,1,Debt_Consolidation,1
597482277,59,59256.45865,10.34118805,0,4,38844.50434,5,737.5827105,1,0.292081396,1,Home,1
597472278,62,112468.3089,5.287450461,1,3,211971.7593,5,717.8081567,0,0.538626085,1,Debt_Consolidation,1
597462279,41,56081.44811,8.059629904,0,2,162528.2328,15,586.5609465,1,0.365305426,1,Personal,1
597452280,54,74658.32439,4.807489879,0,2,131900.8959,20,777.6235988,2,0.336347139,1,Education,1
597442281,25,34375.19215,8.343984392,0,0,190578.8238,5,565.0018883,0,0.323856541,0,Education,1
597432282,42,98185.73467,10.18885731,1,4,126773.8663,7,666.0850595,0,0.492958512,1,Education,1
597422283,39,84479.63589,4.243057487,0,0,247870.5153,7,762.0013575,1,0.079750072,1,Business,1
597412284,66,10633.22764,11.93864829,0,0,73045.36268,5,587.1306999,2,0.385446647,1,Education,1
597402285,60,17600.94979,5.353272382,0,2,241287.5351,5,589.8933159,1,0.423001761,1,Debt_Consolidation,1
597392286,52,33437.31061,12.06685511,0,2,174447.2704,20,563.1159907,0,0.189406016,1,Business,1
597382287,20,782.7198287,7.012500246,1,4,188063.4654,20,700.7641086,2,0.194899223,1,Education,1
597372288,19,108311.4874,9.870862706,0,4,329390.5042,15,739.3136384,1,0.484385093,1,Personal,1
597362289,40,46006.43816,2.387259547,1,2,174657.5139,30,552.5951608,1,0.443209453,1,Debt_Consolidation,0
597352290,39,64381.12985,0,0,4,94505.72036,15,639.79471,2,0.523158458,1,Education,1
597342291,29,41760.92461,16.34239082,0,1,161045.9892,5,640.0611036,0,0.168788661,1,Education,1
597332292,29,28709.91019,10.23320251,1,1,139145.0701,3,629.1175236,0,0.489609069,1,Debt_Consolidation,0
597322293,34,40253.81402,14.88167079,0,0,118663.2361,3,731.4928468,1,0.371870574,0,Debt_Consolidation,0
597312294,37,9408.65055,7.167769953,1,2,223636.6458,30,606.1833272,3,0.210924141,1,Business,0
597302295,50,103869.3886,11.12985237,1,4,215756.9992,7,614.8200483,0,0.267332421,1,Home,1
597292296,59,32073.14644,12.18935209,0,2,256669.3881,5,740.2782766,1,0.165989012,1,Personal,1
597282297,22,79449.66696,12.93116698,0,3,133671.5219,20,742.8771821,0,0.306870488,1,Home,1
597272298,23,50843.95756,11.29670498,1,1,126360.5955,10,699.6957513,2,0.249812063,1,Home,1
597262299,50,53171.94119,0,1,1,56025.01821,5,690.8186616,3,0.431978511,1,Education,0
597252300,34,47034.80052,7.710862458,1,3,16433.87699,15,712.6738434,0,0.119238966,1,Personal,1
597242301,33,65508.79573,18.12545542,0,2,212861.0173,5,596.691495,0,0.351536383,1,Business,1
597232302,47,71414.99622,12.65563139,0,4,127676.8098,20,748.3706295,0,0,1,Education,1
597222303,66,74750.11903,5.321564409,1,0,75981.55297,3,579.671287,1,0.286628413,0,Debt_Consolidation,1
597212304,24,71986.04229,7.259455103,0,3,87920.14577,3,754.7412792,1,0.127958813,1,Personal,1
597202305,42,74419.8456,3.362449076,1,1,66210.17507,15,748.9502604,1,0.436141313,1,Home,1
597192306,40,81571.90435,4.740502031,1,3,115582.1127,5,774.5251109,1,0,0,Business,1
597182307,64,41921.71755,1.874082507,0,3,159886.3299,5,606.4599256,1,0.262355821,1,Personal,1
597172308,26,122687.3809,3.36346373,0,1,144476.098,30,815.2022303,2,0.058121477,1,Education,1
597162309,57,89691.02848,2.909186073,0,2,100503.449,7,850,2,0.424689455,1,Personal,1
597152310,31,84285.54662,0,1,4,294383.4843,3,670.2021333,0,0.27261406,0,Personal,0
597142311,37,125942.3722,4.250785386,0,0,75300.21698,7,753.9050329,0,0.415065455,1,Personal,1
597132312,66,43006.66931,1.31378792,1,1,75718.02285,20,796.4899869,1,0.379980022,1,Education,0
597122313,29,67867.65769,20.3697939,1,0,89395.99282,10,608.2276642,1,0.234057777,1,Home,1
597112314,21,34156.60499,12.0318005,1,4,189215.345,3,650.5331942,0,0.273231926,1,Education,1
597102315,29,78290.02755,12.94899673,1,4,206741.4676,3,569.7733762,2,0.381967557,1,Education,1
597092316,67,0,0,0,4,268964.7949,7,775.3768931,0,0.531257113,1,Education,1
597082317,50,87487.17563,3.637809507,0,4,106237.9805,7,850,2,0.438189916,1,Education,1
597072318,65,17315.38794,10.54514177,1,4,104966.4776,7,575.409765,2,0.42339593,1,Debt_Consolidation,0
597062319,21,64363.5765,6.866611115,0,4,88349.81099,15,736.2054991,0,0.365069111,0,Business,1
597052320,26,39272.27048,3.498415459,1,3,72389.61274,10,850,1,0.378342757,1,Business,1
597042321,46,1951.089566,7.818116882,0,1,171362.9772,20,710.1806437,1,0.339930797,1,Debt_Consolidation,1
597032322,69,68905.41775,13.91356716,1,4,19382.27623,15,781.3287456,0,0.111123087,1,Home,1
597022323,29,76473.85337,4.058924163,1,4,1000,5,745.0582981,1,0.374153922,1,Personal,1
597012324,46,90551.63185,8.606596161,0,0,118907.7103,3,676.665913,1,0.482867398,1,Personal,1
597002325,44,57902.45342,4.796356937,1,1,32560.77115,30,673.1056812,1,0.265199159,1,Education,1
596992326,68,17444.66835,0,1,2,10062.01836,3,604.3253923,0,0.242092638,0,Personal,1
596982327,63,43070.24406,17.04294984,1,2,1000,7,776.3423813,0,0.458839775,1,Education,1
596972328,18,73965.66332,7.83759325,0,3,279734.0541,30,653.1155346,0,0.554091256,1,Debt_Consolidation,1
596962329,48,52283.06476,0.720425403,0,2,188962.7111,20,850,0,0.558314353,1,Personal,1
596952330,20,85000.54288,10.83623424,1,2,228996.535,10,691.3444518,2,0.248408703,1,Debt_Consolidation,1
596942331,65,67979.00725,5.667842938,0,2,1000,7,721.3948649,1,0.296042893,1,Debt_Consolidation,1
596932332,51,46110.7663,12.45760609,1,2,6162.550365,10,670.9584423,3,0.467964282,1,Debt_Consolidation,1
596922333,63,80400.17122,5.538406025,1,4,99321.14982,15,650.2935393,1,0.154038729,0,Home,1
596912334,34,48265.04594,6.977618353,0,4,164708.1969,10,518.9278695,2,0.624622472,1,Personal,1
596902335,62,85852.74976,12.69764486,1,3,148440.9612,10,848.4321842,0,0.364037895,1,Debt_Consolidation,1
596892336,42,17819.40625,10.93125188,0,3,28656.70157,7,656.6107182,4,0.280320444,1,Personal,1
596882337,68,67073.65461,16.85510575,1,2,128144.5229,10,599.7027343,0,0.512178891,0,Debt_Consolidation,0
596872338,57,24116.1021,4.254236726,1,1,8027.169231,3,677.5438032,0,0.596894218,1,Home,1
596862339,56,44039.68953,5.628504171,0,2,42835.75396,30,600.2136451,1,0.142856222,1,Debt_Consolidation,1
596852340,48,42241.68774,4.515669928,0,0,196654.8679,3,733.3913681,0,0.155008619,1,Business,1
596842341,43,72755.69113,10.36374487,1,0,221874.9536,15,727.9118425,2,0.257439848,0,Business,1
596832342,23,31727.49269,9.47083769,0,4,153724.6017,3,650.4093809,2,0.047825496,1,Business,1
596822343,63,34068.35648,15.11280164,0,4,374789.8719,5,850,0,0.058672699,1,Education,1
596812344,52,75465.753,10.01322256,0,4,157886.9986,20,832.6695183,1,0.51129231,1,Education,1
596802345,63,37402.19587,0,0,0,136145.5566,7,833.5375842,4,0.285099833,1,Business,1
596792346,59,32239.35627,0.205986153,0,4,157307.7215,20,737.1563906,0,0.346047003,1,Home,1
596782347,34,77538.46146,14.87388644,1,1,137314.8779,15,633.8716661,0,0.575889156,1,Business,1
596772348,41,79416.15071,10.28757451,1,1,159469.1905,3,501.9428032,0,0.206629356,1,Debt_Consolidation,1
596762349,59,74079.96009,4.285329519,1,2,198895.0051,3,758.9507756,3,0.019471566,1,Business,1
596752350,44,63470.80207,2.078895531,1,2,69005.07886,15,761.3679503,2,0.259770818,1,Debt_Consolidation,1
596742351,39,81146.27961,11.52891943,0,1,253073.3715,15,635.6511546,2,0.516760183,1,Home,1
596732352,68,50522.45629,7.228179636,0,0,155592.3047,10,691.9456327,3,0.300785572,0,Debt_Consolidation,1
596722353,63,30811.64462,1.322154901,1,1,185491.1407,15,623.901321,0,0.447326426,0,Business,0
596712354,20,48922.62815,15.54724525,1,1,75492.48007,30,532.9187239,1,0.5653488,1,Business,1
596702355,30,77116.53076,5.940643004,1,4,243469.7086,10,635.0427912,1,0.209493796,1,Home,1
596692356,62,50287.09944,13.50869825,1,4,9085.731469,3,627.8485222,1,0.479584551,0,Home,1
596682357,32,60225.95466,11.11265672,0,0,177353.383,10,676.9660461,1,0.160236483,1,Personal,1
596672358,47,39557.11311,17.21000075,1,0,1000,15,755.4045571,1,0.173469114,1,Business,1
596662359,67,61259.29742,17.86949289,0,3,16123.06207,20,755.3351711,3,0.426591569,1,Education,1
596652360,61,42534.87911,3.674951785,1,0,171799.987,15,776.0570457,0,0.320610548,1,Education,1
596642361,21,76555.08335,11.53385194,1,1,259541.7477,10,661.5606809,2,0.304723869,1,Home,1
596632362,33,90743.87826,15.07674073,1,4,267573.777,5,799.8604095,0,0.470069328,1,Personal,1
596622363,59,41148.93771,15.71769466,1,1,158258.0689,30,613.4261272,1,0.319765124,1,Business,0
596612364,62,46952.33125,13.09497916,0,2,76749.17285,7,733.9598609,2,0.542238829,1,Business,1
596602365,37,57394.05051,19.05701788,1,3,258104.9333,15,701.2985415,1,0.348143262,1,Personal,1
596592366,66,68434.07666,9.090621848,0,0,227602.4772,15,850,2,0.053179817,1,Debt_Consolidation,1
596582367,66,67928.67462,11.58352841,1,2,315843.2213,7,825.8183108,1,0.209896886,1,Home,1
596572368,62,102435.8045,7.789247342,1,4,217971.084,7,747.2768468,0,0.522071892,1,Personal,1
596562369,22,84252.52735,20.95847361,1,1,50755.69824,10,699.3162802,4,0.69783635,1,Debt_Consolidation,0
596552370,44,39419.74371,11.67577616,1,2,145918.1775,10,650.1562019,1,0.180780764,1,Personal,1
596542371,31,111497.9477,0,0,0,20808.38791,3,743.7021621,0,0.185212366,1,Education,1
596532372,43,94202.46204,3.009480445,0,3,204991.1878,7,802.376081,0,0.138384237,1,Personal,1
596522373,38,49776.45277,8.266393553,1,2,186262.1026,20,593.1327233,1,0.374621952,1,Debt_Consolidation,1
596512374,49,39612.43245,2.634745206,1,4,188991.2199,3,667.0482651,1,0.328464939,1,Business,1
596502375,35,86131.27537,10.29277487,1,3,155157.1313,7,783.4762435,1,0.392778596,1,Education,1
596492376,42,40670.22579,18.73892414,0,0,193106.0197,5,735.6566878,1,0.36237764,1,Debt_Consolidation,1
596482377,18,69961.20114,8.839311968,0,1,200741.157,15,712.3330758,0,0.318368966,1,Home,1
596472378,44,62957.7787,14.93625128,0,1,116363.2177,10,792.9217823,1,0.643259906,0,Personal,1
596462379,40,85336.144,4.830032684,1,2,162010.1173,20,618.3094254,0,0.243116378,1,Education,1
596452380,40,47883.31853,1.346799231,1,0,172635.9365,10,680.848635,1,0.136913668,1,Personal,1
596442381,22,60247.01525,15.66081885,1,1,141801.2807,20,666.5614244,1,0.367747191,1,Debt_Consolidation,0
596432382,18,96475.55871,12.85694945,0,2,172670.2885,5,808.9620398,0,0.488330402,1,Personal,1
596422383,49,38373.21432,2.975120425,0,2,161115.2226,20,690.6725416,1,0.30225053,1,Home,0
596412384,20,97736.44234,13.75438301,1,1,156756.2608,5,810.78403,1,0.183461245,1,Debt_Consolidation,1
596402385,64,36894.5259,7.659885546,1,2,124594.2741,15,579.1484833,0,0.348643763,1,Business,1
596392386,22,109932.0126,10.01468436,0,0,111592.1326,15,716.5818943,1,0.3926584,1,Education,1
596382387,43,62447.84344,4.536055061,0,3,131274.5274,15,718.0236385,3,0.329061285,1,Debt_Consolidation,1
596372388,66,61556.49641,3.237728791,1,3,202137.3437,20,786.4622425,1,0.613987999,0,Personal,1
596362389,63,36025.59391,19.40130115,1,4,124788.7498,5,776.7513902,3,0.313185871,1,Education,1
596352390,68,41381.07612,8.592297744,0,1,163119.2601,10,603.9240002,1,0.079976105,1,Education,1
596342391,33,73182.16349,5.868370668,0,4,201808.6745,5,672.5959751,1,0.440337911,1,Home,1
596332392,27,39946.13521,15.21650005,1,3,140510.5463,10,722.1212334,1,0.264465772,0,Education,1
596322393,64,75086.95104,11.12045092,0,3,159608.0701,15,688.2896773,1,0.121349089,1,Home,1
596312394,25,67154.86898,11.89313682,1,3,114746.6111,10,724.4672034,0,0.302553041,0,Home,1
596302395,26,37524.68612,1.631285573,1,1,137873.3169,20,688.6691096,1,0.312886203,1,Personal,1
596292396,53,118450.2851,5.434078095,0,0,176121.4686,20,659.7416929,1,0.341354564,1,Debt_Consolidation,1
596282397,23,97259.48675,2.42638372,0,3,175895.2882,3,609.3887127,1,0.464669003,1,Business,1
596272398,20,41880.78854,16.21333259,0,3,236708.5962,5,716.0577038,2,0.393409184,1,Education,1
596262399,49,2651.460379,12.29366568,1,4,195474.115,30,591.3003913,2,0.512067497,1,Home,1
596252400,56,76376.01534,7.095833078,1,2,126291.279,7,654.95355,0,0.124260164,1,Debt_Consolidation,1
596242401,36,78851.55318,3.922115728,1,1,75704.67472,7,597.1968136,0,0.091607195,0,Home,1
596232402,67,31683.2737,0,0,3,220782.6589,10,840.5927903,4,0.071460683,1,Business,1
596222403,62,58140.78503,3.959883727,0,4,135185.2997,10,651.0959835,1,0.210018315,1,Home,1
596212404,24,78872.47916,9.004554687,0,3,155819.8792,10,678.6781627,3,0.281254404,1,Home,1
596202405,50,51806.57124,14.28542446,1,3,206001.3642,3,622.4095614,0,0.257915875,1,Business,1
596192406,61,99097.50362,7.258264106,1,1,108492.6566,7,643.3050117,1,0.410518556,1,Education,0
596182407,31,82380.13088,3.699498393,1,3,85488.09156,20,682.7744105,3,0.547173362,0,Business,0
596172408,57,46343.52405,8.798302828,1,4,10334.00052,30,572.1298529,1,0.314138376,1,Home,1
596162409,47,38237.07235,5.413267135,0,1,174640.1065,3,703.3403868,2,0.187941099,1,Personal,1
596152410,32,62991.48261,8.65524582,0,2,112732.5715,3,816.7268539,2,0.002338647,1,Debt_Consolidation,1
596142411,51,16547.20901,0.463957171,1,2,97033.24844,20,589.6935349,0,0.397843717,1,Home,1
596132412,68,124857.7546,5.942255258,0,0,315995.8439,20,491.3660093,1,0.452593315,1,Home,0
596122413,65,85260.34566,7.425837875,1,3,116705.5129,5,700.1651717,1,0.275021551,1,Home,1
596112414,22,36526.1463,13.81438847,0,3,79570.25625,3,850,3,0.717003933,1,Education,0
596102415,65,102777.6823,5.5458676,0,2,159738.5873,3,762.5656761,3,0.325063627,1,Home,1
596092416,58,112677.9631,0,1,1,329422.3788,30,719.0895098,0,0.312459189,1,Personal,1
596082417,47,63775.82273,10.07181042,0,1,159997.1663,7,633.0408606,0,0.345460331,1,Personal,0
596072418,32,1545.688658,11.95021602,1,4,160513.5023,30,774.7038927,0,0.286979768,1,Business,1
596062419,50,75205.72238,10.35438128,0,3,264020.8492,7,779.8907673,1,0.364943387,1,Personal,1
596052420,45,62846.73501,11.43354602,0,3,237386.7843,15,689.1514438,1,0.531437935,0,Home,0
596042421,30,40090.63812,13.72733493,0,3,242468.2031,5,719.5612519,1,0.109936717,1,Personal,1
596032422,44,42049.02966,11.54568573,0,0,96382.06147,20,830.9518906,0,0.382977089,1,Personal,1
596022423,55,77932.08953,11.53508751,1,0,264397.7469,30,740.5873926,1,0.195306676,1,Home,1
596012424,57,46170.19541,7.969757407,0,4,38279.27907,20,568.5054285,3,0.343213106,1,Home,0
596002425,31,94479.0647,0,1,0,105418.9726,15,795.7511488,2,0.068335887,1,Personal,1
595992426,66,63771.79678,5.911052755,0,2,102352.0099,30,717.8587206,0,0.325568463,1,Home,1
595982427,44,105162.9053,9.180490821,0,1,185866.7955,10,684.8276747,2,0.089576283,1,Debt_Consolidation,1
595972428,42,99563.87423,4.124261778,1,4,152436.1541,15,567.0768945,1,0.41156346,0,Home,1
595962429,60,52459.15291,14.65079678,0,1,149681.0927,5,666.3590131,3,0.277066338,1,Business,1
595952430,24,58863.3756,9.247782152,1,4,249398.1748,10,850,0,0.075756607,1,Home,1
595942431,40,33252.61677,16.30495952,0,2,120247.7865,7,668.7153404,1,0.164640677,1,Debt_Consolidation,1
595932432,46,112263.2475,5.731578652,1,2,171732.5358,10,558.565226,1,0.446551728,1,Home,0
595922433,42,55525.41397,0,1,1,230316.1719,5,717.9281579,0,0.332704519,1,Business,1
595912434,25,44083.24762,1.261065124,1,4,244670.8418,30,710.1131785,2,0.350726191,1,Personal,1
595902435,55,39139.28166,0,0,2,217718.7414,5,615.7526206,2,0.304737698,1,Home,0
595892436,33,58125.25952,11.5096887,1,4,70000.99733,30,651.1686788,1,0.232732486,1,Business,1
595882437,45,52465.92199,6.026087954,1,0,156758.2822,5,575.0222684,2,0.173235703,1,Education,1
595872438,56,65323.74934,0,1,1,137258.0099,7,661.7243888,2,0.388836782,1,Education,0
595862439,29,71087.54301,11.30210468,0,1,82382.58785,15,577.6942416,0,0.326603049,0,Personal,1
595852440,43,39131.99226,5.982510335,1,3,159384.9743,7,648.2783251,1,0,1,Personal,1
595842441,30,94286.86955,8.263361049,0,3,152221.5856,30,743.2776778,4,0.285163997,1,Home,1
595832442,39,82249.68906,13.87094083,1,2,53582.58047,3,670.1884342,0,0.349342422,1,Home,0
595822443,55,4280.293349,4.40483202,0,4,167056.5951,30,780.5880089,1,0.266998816,1,Education,1
595812444,25,36727.86891,10.1217972,0,2,285307.8498,5,850,0,0.176680097,0,Business,1
595802445,62,48670.42561,6.601039172,0,4,155112.5325,7,713.6540952,1,0.264589119,1,Debt_Consolidation,1
595792446,44,68301.63123,9.039401884,1,2,142978.4011,30,677.5139636,1,0.147835438,1,Home,1
595782447,50,71796.55845,14.88773761,0,1,147753.4015,20,657.6040843,1,0.120641293,0,Debt_Consolidation,1
595772448,64,83818.99223,3.37272376,1,2,224743.5971,5,588.0239092,2,0.292723788,1,Business,1
595762449,19,86096.13605,4.731227537,0,4,300432.6221,30,850,0,0.580061624,1,Home,1
595752450,56,86371.47673,7.326900726,1,4,127545.4618,3,607.2726582,0,0.377891025,1,Business,1
595742451,53,67264.18964,16.35425265,1,1,267168.3158,3,823.5229778,0,0.450781159,1,Personal,1
595732452,51,96450.63189,4.966845863,0,2,267640.0454,3,639.077652,1,0.307783254,1,Debt_Consolidation,1
595722453,37,86249.85419,3.10128622,0,0,90136.05796,15,630.6884573,1,0.384785375,1,Debt_Consolidation,1
595712454,33,61089.63996,12.23790159,0,4,200178.3557,30,769.4135943,1,0.309407071,1,Home,1
595702455,19,60034.49128,2.342971949,0,0,37289.87165,30,778.6717105,3,0.517111145,1,Personal,1
595692456,52,68665.90491,12.86355196,1,0,145048.3511,15,654.5177948,4,0.379550418,1,Personal,1
595682457,61,74918.96616,9.894418939,1,4,358943.3935,5,850,0,0.474746067,1,Education,1
595672458,27,90845.4308,13.76019349,0,0,281024.2274,30,768.4728359,0,0.338222681,0,Business,1
595662459,56,77901.14373,13.16814168,0,1,121821.1568,30,806.5965068,1,0.425906888,1,Education,1
595652460,25,68311.70209,10.84687078,0,3,199430.1022,15,590.7471838,1,0.270589577,1,Personal,1
595642461,25,24346.94078,3.267904264,0,4,218728.4121,30,850,1,0.412242065,0,Business,1
595632462,33,73439.63268,7.642851769,0,1,136858.1275,30,827.1881638,1,0.365490899,1,Debt_Consolidation,1
595622463,20,39737.78544,1.987581507,1,0,93516.63149,7,722.7639399,2,0.364193238,1,Business,1
595612464,19,18582.68701,13.76444023,0,0,181165.3495,30,601.0737631,1,0.175177455,1,Debt_Consolidation,1
595602465,67,38877.53866,3.635083693,1,3,208894.152,15,803.7275381,0,0.255369156,1,Education,1
595592466,50,135367.7927,3.374846764,1,2,273962.564,7,616.718062,0,0.176294481,1,Home,0
595582467,47,40266.3247,0,1,4,24059.39325,3,586.4313508,1,0.177724999,1,Education,1
595572468,18,59944.68326,13.38746906,0,3,187858.6021,10,718.3152039,2,0.172753642,0,Business,1
595562469,54,60099.03202,10.58027507,0,3,197893.85,15,643.8559893,1,0.559911904,1,Home,1
595552470,41,64430.46963,4.356353037,0,1,160847.0725,20,754.1385371,1,0.134375861,1,Home,1
595542471,42,66002.86244,3.453123762,0,4,123425.8245,20,850,0,0.232777527,1,Home,1
595532472,39,99339.99098,14.87775957,1,3,63369.32843,20,594.6917255,0,0.352399336,1,Business,1
595522473,20,58901.87168,9.146594584,0,0,74490.55805,20,690.0951814,2,0.238675111,1,Personal,1
595512474,53,72499.16731,3.160672866,0,0,144614.0143,3,554.9255346,0,0.409473965,1,Debt_Consolidation,0
595502475,38,28549.50222,7.925103973,1,0,76887.33176,20,850,2,0.42631411,0,Education,1
595492476,62,45496.40871,0.892676564,1,1,81851.07886,10,692.7292437,0,0.13737507,1,Personal,1
595482477,68,39463.26177,6.568086649,0,4,105814.2341,7,734.3454642,1,0.263675195,1,Debt_Consolidation,1
